rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ticker,current_price,date,trade_time,record_time,gain_loss_currency,gain_loss_percent,previous_close,open,current_bid_price,current_bid_volume,current_ask_price,current_ask_volume,days_range_low,days_range_high,fiftytwo_week_range_low,fiftytwo_week_range_high,current_volume,avg_volume,market_cap,beta,eps,earnings_date,forward_dividend_and_yield_currency,forward_dividend_and_yield_percentage,ex_dividend_date,one_year_target_est,net_assets,nav,pe_ratio,yield_,ytd_return,beta_3y,expense_ratio_net,inception_date
1530019744667380094,,0,,1530019743,932434082,"""0""","""BAC""",28.4799995422,"""2018-06-26""","""At close","""06",-0.509999990463,-1.75999999046,28.9899997711,28.8600006104,nan,nan,nan,nan,28.2600002289,28.9099998474,22.75,33.0499992371,73616368.0,66897464.0,2.88769998848e+11,1.59000003338,1.72000002861,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.5200004578,nan,nan,nan,nan,''
1530019805739140033,,0,,1530019802,813426971,"""1""","""BAC""",28.4799995422,"""2018-06-26""","""As of  4","""06",-0.509999990463,-1.75999999046,28.9899997711,28.5200004578,nan,nan,nan,nan,28.2600002289,28.9099998474,22.75,33.0499992371,73616368.0,66897464.0,2.88769998848e+11,1.59000003338,1.72000002861,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.5200004578,nan,nan,nan,nan,''
1530019862326575994,,0,,1530019861,634011030,"""2""","""BAC""",28.4139995575,"""2018-06-26""","""As of  9","""06",-0.0659999996424,-0.230000004172,28.4799995422,28.5200004578,nan,nan,nan,nan,28.4139995575,28.8999996185,22.75,33.0499992371,1470293.0,66897464.0,2.8810100736e+11,1.59000003338,1.72399997711,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.4799995422,nan,nan,nan,nan,''
1530019980181612014,,0,,1530019979,240274906,"""4""","""BAC""",28.0900001526,"""2018-06-26""","""As of  9","""06",-0.389999985695,-1.37000000477,28.4799995422,28.5200004578,nan,nan,nan,nan,28.0499992371,28.8999996185,22.75,33.0499992371,2970901.0,66897464.0,2.8481601536e+11,1.59000003338,1.72000002861,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.2900009155,nan,nan,nan,nan,''
1530020039152549028,,0,,1530020038,101205110,"""5""","""BAC""",28.1499996185,"""2018-06-26""","""As of  9","""06",-0.330000013113,-1.15999996662,28.4799995422,28.5200004578,nan,nan,nan,nan,28.0499992371,28.8999996185,22.75,33.0499992371,3657477.0,66897464.0,2.85408985088e+11,1.59000003338,1.72000002861,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.3299999237,nan,nan,nan,nan,''
1530020097946887016,,0,,1530020096,929856061,"""6""","""BAC""",28.1900005341,"""2018-06-26""","""As of  9","""06",-0.289999991655,-1.01999998093,28.4799995422,28.5200004578,nan,nan,nan,nan,28.0499992371,28.8999996185,22.75,33.0499992371,4116417.0,66897464.0,2.85829988352e+11,1.59000003338,1.72000002861,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.3500003815,nan,nan,nan,nan,''
1530020156824387073,,0,,1530020155,748970985,"""7""","""BAC""",28.0900001526,"""2018-06-26""","""As of  9","""06",-0.389999985695,-1.37000000477,28.4799995422,28.5200004578,nan,nan,nan,nan,28.0499992371,28.8999996185,22.75,33.0499992371,4954222.0,66897464.0,2.8481601536e+11,1.59000003338,1.72399997711,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.2900009155,nan,nan,nan,nan,''
1530020215918452978,,0,,1530020214,577285051,"""8""","""BAC""",28.1700000763,"""2018-06-26""","""As of  9","""06",-0.310000002384,-1.11000001431,28.4799995422,28.5200004578,nan,nan,nan,nan,28.0499992371,28.8999996185,22.75,33.0499992371,5384639.0,66897464.0,2.85576003584e+11,1.59000003338,1.72000002861,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.3400001526,nan,nan,nan,nan,''
1530020274337235927,,0,,1530020273,393882036,"""9""","""BAC""",28.125,"""2018-06-26""","""As of  9","""06",-0.354999989271,-1.25,28.4799995422,28.5200004578,nan,nan,nan,nan,28.0499992371,28.8999996185,22.75,33.0499992371,5725140.0,66897464.0,2.85170991104e+11,1.59000003338,1.72399997711,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.3099994659,nan,nan,nan,nan,''
1530020332983598947,,0,,1530020332,221873998,"""10""","""BAC""",28.1499996185,"""2018-06-26""","""As of  9","""06",-0.330000013113,-1.15999996662,28.4799995422,28.5200004578,nan,nan,nan,nan,28.0499992371,28.8999996185,22.75,33.0499992371,5913883.0,66897464.0,2.85423992832e+11,1.59000003338,1.72399997711,'',0.479999989271,1.65999996662,'',nan,nan,nan,16.3299999237,nan,nan,nan,nan,''
