rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ticker,current_price,date,trade_time,record_time,gain_loss_currency,gain_loss_percent,previous_close,open,current_bid_price,current_bid_volume,current_ask_price,current_ask_volume,days_range_low,days_range_high,fiftytwo_week_range_low,fiftytwo_week_range_high,current_volume,avg_volume,market_cap,beta,eps,earnings_date,forward_dividend_and_yield_currency,forward_dividend_and_yield_percentage,ex_dividend_date,one_year_target_est,net_assets,nav,pe_ratio,yield_,ytd_return,beta_3y,expense_ratio_net,inception_date
1529590330811233997,,0,,1529590329,822379112,"""0""","""BAC""",29.1499996185,"""2018-06-21""","""As of  10","""07",-0.0900000035763,-0.310000002384,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0900001526,29.2600002289,22.7299995422,33.0499992371,7420011.0,68040320.0,2.95563984896e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.9099998474,nan,nan,nan,nan,''
1529590391362466096,,0,,1529590388,699605941,"""1""","""BAC""",29.1399993896,"""2018-06-21""","""As of  10","""07",-0.10000000149,-0.340000003576,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0949993134,29.2600002289,22.7299995422,33.0499992371,7641322.0,68040320.0,2.9546201088e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8999996185,nan,nan,nan,nan,''
1529590449287590980,,0,,1529590447,522567987,"""2""","""BAC""",29.1289997101,"""2018-06-21""","""As of  10","""07",-0.111000001431,-0.379999995232,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0949993134,29.2600002289,22.7299995422,33.0499992371,7808582.0,68040320.0,2.95348011008e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8999996185,nan,nan,nan,nan,''
1529590509062877893,,0,,1529590506,349838018,"""3""","""BAC""",29.1000003815,"""2018-06-21""","""As of  10","""07",-0.140000000596,-0.460000008345,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0900001526,29.2600002289,22.7299995422,33.0499992371,7928753.0,68040320.0,2.95107002368e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8799991608,nan,nan,nan,nan,''
1529590568034104108,,0,,1529590565,173219919,"""4""","""BAC""",29.1100006104,"""2018-06-21""","""As of  10","""07",-0.119999997318,-0.430000007153,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0900001526,29.2600002289,22.7299995422,33.0499992371,8099905.0,68040320.0,2.95209009152e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8899993896,nan,nan,nan,nan,''
1529590624835186958,,0,,1529590623,989216089,"""5""","""BAC""",29.1287994385,"""2018-06-21""","""As of  10","""07",-0.111199997365,-0.379999995232,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0949993134,29.2600002289,22.7299995422,33.0499992371,8181830.0,68040320.0,2.95348994048e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8999996185,nan,nan,nan,nan,''
1529590683606693029,,0,,1529590682,816711902,"""6""","""BAC""",29.1252002716,"""2018-06-21""","""As of  10","""07",-0.114799998701,-0.389999985695,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0949993134,29.2600002289,22.7299995422,33.0499992371,8351527.0,68040320.0,2.95311998976e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8899993896,nan,nan,nan,nan,''
1529590744933137893,,0,,1529590741,640889883,"""7""","""BAC""",29.1000003815,"""2018-06-21""","""As of  10","""07",-0.140000000596,-0.479999989271,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0799999237,29.2600002289,22.7299995422,33.0499992371,8673788.0,68040320.0,2.950569984e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8799991608,nan,nan,nan,nan,''
1529590801452549934,,0,,1529590800,466393947,"""8""","""BAC""",29.1100006104,"""2018-06-21""","""As of  10","""07",-0.129999995232,-0.439999997616,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0799999237,29.2600002289,22.7299995422,33.0499992371,8810539.0,68040320.0,2.95157989376e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8899993896,nan,nan,nan,nan,''
1529590918870827913,,0,,1529590918,58593034,"""10""","""BAC""",29.0599994659,"""2018-06-21""","""As of  10","""07",-0.180000007153,-0.629999995232,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0400009155,29.2600002289,22.7299995422,33.0499992371,9344799.0,68040320.0,2.94620987392e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8500003815,nan,nan,nan,nan,''
1529590978721261024,,0,,1529590976,933773994,"""11""","""BAC""",29.0799999237,"""2018-06-21""","""As of  10","""07",-0.159999996424,-0.550000011921,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0400009155,29.2600002289,22.7299995422,33.0499992371,9459496.0,68040320.0,2.9485400064e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8700008392,nan,nan,nan,nan,''
1529591038533142089,,0,,1529591035,729407072,"""12""","""BAC""",29.0499992371,"""2018-06-21""","""As of  10","""07",-0.189999997616,-0.649999976158,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0400009155,29.2600002289,22.7299995422,33.0499992371,9582836.0,68040320.0,2.94550011904e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8500003815,nan,nan,nan,nan,''
1529591095641030073,,0,,1529591094,584275007,"""13""","""BAC""",29.0499992371,"""2018-06-21""","""As of  10","""07",-0.189999997616,-0.649999976158,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0400009155,29.2600002289,22.7299995422,33.0499992371,9664894.0,68040320.0,2.94550011904e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8500003815,nan,nan,nan,nan,''
1529591156171600103,,0,,1529591153,406421899,"""14""","""BAC""",29.0400009155,"""2018-06-21""","""As of  10","""07",-0.20000000298,-0.680000007153,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0300006866,29.2600002289,22.7299995422,33.0499992371,9783317.0,68040320.0,2.94446989312e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8400001526,nan,nan,nan,nan,''
1529591212967076063,,0,,1529591212,230568885,"""15""","""BAC""",29.0300006866,"""2018-06-21""","""As of  10","""07",-0.209999993443,-0.72000002861,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0200004578,29.2600002289,22.7299995422,33.0499992371,9973108.0,68040320.0,2.94347014144e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8400001526,nan,nan,nan,nan,''
1529591273777748107,,0,,1529591271,54109096,"""16""","""BAC""",29.0300006866,"""2018-06-21""","""As of  10","""07",-0.209999993443,-0.72000002861,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,10289699.0,68040320.0,2.9433298944e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8400001526,nan,nan,nan,nan,''
1529591330917645931,,0,,1529591329,878971099,"""17""","""BAC""",29.0200004578,"""2018-06-21""","""As of  10","""07",-0.219999998808,-0.75,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,10478354.0,68040320.0,2.9424500736e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8299999237,nan,nan,nan,nan,''
1529591389485177993,,0,,1529591388,699716091,"""18""","""BAC""",29.0400009155,"""2018-06-21""","""As of  10","""07",-0.20000000298,-0.680000007153,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,10726045.0,68040320.0,2.9444800512e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8400001526,nan,nan,nan,nan,''
1529591450390635013,,0,,1529591447,495263099,"""19""","""BAC""",29.0900001526,"""2018-06-21""","""As of  10","""07",-0.15000000596,-0.509999990463,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,10946743.0,68040320.0,2.94954991616e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8700008392,nan,nan,nan,nan,''
1529591507155366897,,0,,1529591506,346760988,"""20""","""BAC""",29.1100006104,"""2018-06-21""","""As of  10","""07",-0.129999995232,-0.439999997616,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11107255.0,68040320.0,2.95157989376e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8899993896,nan,nan,nan,nan,''
1529591566074892997,,0,,1529591565,174473047,"""21""","""BAC""",29.1200008392,"""2018-06-21""","""As of  10","""07",-0.119999997318,-0.409999996424,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11266130.0,68040320.0,2.9525901312e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8899993896,nan,nan,nan,nan,''
1529591624986166954,,0,,1529591623,994334936,"""22""","""BAC""",29.1000003815,"""2018-06-21""","""As of  10","""07",-0.140000000596,-0.479999989271,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11351432.0,68040320.0,2.950569984e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8799991608,nan,nan,nan,nan,''
1529591684801848888,,0,,1529591682,765467882,"""23""","""BAC""",29.0715007782,"""2018-06-21""","""As of  10","""07",-0.168500006199,-0.579999983311,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11441611.0,68040320.0,2.9476798464e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8600006104,nan,nan,nan,nan,''
1529591743440857887,,0,,1529591741,642292976,"""24""","""BAC""",29.074300766,"""2018-06-21""","""As of  10","""07",-0.165700003505,-0.569999992847,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11500563.0,68040320.0,2.9479600128e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8700008392,nan,nan,nan,nan,''
1529591803186502933,,0,,1529591800,454107046,"""25""","""BAC""",29.0499992371,"""2018-06-21""","""As of  10","""07",-0.189999997616,-0.670000016689,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11575086.0,68040320.0,2.94498992128e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8500003815,nan,nan,nan,nan,''
1529591861211194038,,0,,1529591859,290422916,"""26""","""BAC""",29.0450000763,"""2018-06-21""","""As of  10","""07",-0.194999992847,-0.670000016689,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11667656.0,68040320.0,2.94498992128e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8500003815,nan,nan,nan,nan,''
1529591921130098104,,0,,1529591918,105468034,"""27""","""BAC""",29.0750007629,"""2018-06-21""","""As of  10","""07",-0.165000006557,-0.560000002384,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11772249.0,68040320.0,2.94803013632e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8600006104,nan,nan,nan,nan,''
1529591978916327953,,0,,1529591976,937313079,"""28""","""BAC""",29.0750007629,"""2018-06-21""","""As of  10","""07",-0.165000006557,-0.560000002384,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11842309.0,68040320.0,2.94803013632e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8600006104,nan,nan,nan,nan,''
1529592038829511880,,0,,1529592035,758276939,"""29""","""BAC""",29.0599994659,"""2018-06-21""","""As of  10","""07",-0.180000007153,-0.629999995232,29.2399997711,29.2099990845,nan,nan,nan,nan,29.0100002289,29.2600002289,22.7299995422,33.0499992371,11947969.0,68040320.0,2.94600015872e+11,1.59000003338,nan,'',0.479999989271,1.63999998569,'',nan,nan,nan,16.8500003815,nan,nan,nan,nan,''
