rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ticker,current_price,date,trade_time,record_time,gain_loss_currency,gain_loss_percent,previous_close,open,current_bid_price,current_bid_volume,current_ask_price,current_ask_volume,days_range_low,days_range_high,fiftytwo_week_range_low,fiftytwo_week_range_high,current_volume,avg_volume,market_cap,beta,eps,earnings_date,forward_dividend_and_yield_currency,forward_dividend_and_yield_percentage,ex_dividend_date,one_year_target_est,net_assets,nav,pe_ratio,yield_,ytd_return,beta_3y,expense_ratio_net,inception_date
1536931747712532043,,0,,1536931745,964910984,"""0""","""AMZN""",1989.86999512,"""2018-09-14""","""At close","""06",-0.129999995232,-0.00999999977648,1990.0,2000.0,nan,nan,nan,nan,nan,nan,931.75,2050.5,3585570.0,4570812.0,9.7054097408e+11,1.75999999046,12.6300001144,'',nan,nan,'',nan,nan,nan,157.589996338,nan,nan,nan,nan,''
1536931807056606054,,0,,1536931804,844921112,"""1""","""AMZN""",1991.0,"""2018-09-14""","""As of  9","""06",1.12999999523,0.0599999986589,1989.86999512,2000.0,nan,nan,nan,nan,nan,nan,931.75,2050.5,69133.0,4570812.0,9.71092000768e+11,1.75999999046,12.6300001144,'',nan,nan,'',nan,nan,nan,157.679992676,nan,nan,nan,nan,''
1536931866502892017,,0,,1536931863,663700103,"""2""","""AMZN""",1992.27001953,"""2018-09-14""","""As of  9","""06",2.40000009537,0.119999997318,1989.86999512,1992.93005371,nan,nan,nan,nan,nan,nan,931.75,2050.5,92041.0,4570812.0,9.71709022208e+11,1.75999999046,12.6300001144,'',nan,nan,'',nan,nan,nan,157.779998779,nan,nan,nan,nan,''
1536931985414352893,,0,,1536931981,306858062,"""4""","""AMZN""",1986.62902832,"""2018-09-14""","""As of  9","""06",-3.24099993706,-0.159999996424,1989.86999512,1992.93005371,nan,nan,nan,nan,nan,nan,931.75,2050.5,150491.0,4570812.0,9.68959983616e+11,1.75999999046,12.626999855,'',nan,nan,'',nan,nan,nan,157.330001831,nan,nan,nan,nan,''
1536932104967956066,,0,,1536932098,939076900,"""6""","""AMZN""",1987.43994141,"""2018-09-14""","""As of  9","""06",-2.43000006676,-0.119999997318,1989.86999512,1992.93005371,nan,nan,nan,nan,nan,nan,931.75,2050.5,182129.0,4570812.0,9.69356017664e+11,1.75999999046,12.6300001144,'',nan,nan,'',nan,nan,nan,157.38999939,nan,nan,nan,nan,''
1536932160328758001,,0,,1536932157,780935049,"""7""","""AMZN""",1989.25,"""2018-09-14""","""As of  9","""06",-0.620000004768,-0.0299999993294,1989.86999512,1992.93005371,nan,nan,nan,nan,nan,nan,931.75,2050.5,218266.0,4570812.0,9.70238984192e+11,1.75999999046,12.6300001144,'',nan,nan,'',nan,nan,nan,157.539993286,nan,nan,nan,nan,''
1536932219879116058,,0,,1536932216,582791090,"""8""","""AMZN""",1990.75500488,"""2018-09-14""","""As of  9","""06",0.884999990463,0.0399999991059,1989.86999512,1992.93005371,nan,nan,nan,nan,nan,nan,931.75,2050.5,237107.0,4570812.0,9.70972987392e+11,1.75999999046,12.626999855,'',nan,nan,'',nan,nan,nan,157.660003662,nan,nan,nan,nan,''
1536932278341960906,,0,,1536932275,405898094,"""9""","""AMZN""",1989.27001953,"""2018-09-14""","""As of  9","""06",-0.600000023842,-0.0299999993294,1989.86999512,1992.93005371,nan,nan,nan,nan,nan,nan,931.75,2050.5,252205.0,4570812.0,9.702490112e+11,1.75999999046,12.6300001144,'',nan,nan,'',nan,nan,nan,157.539993286,nan,nan,nan,nan,''
1536932337225449085,,0,,1536932334,253777980,"""10""","""AMZN""",1986.83996582,"""2018-09-14""","""As of  9","""06",-3.02999997139,-0.15000000596,1989.86999512,1992.93005371,nan,nan,nan,nan,nan,nan,931.75,2050.5,264150.0,4570812.0,9.69063006208e+11,1.75999999046,12.6300001144,'',nan,nan,'',nan,nan,nan,157.350006104,nan,nan,nan,nan,''
1536932395643186092,,0,,1536932393,46508073,"""11""","""AMZN""",1986.43005371,"""2018-09-14""","""As of  9","""06",-3.44000005722,-0.170000001788,1989.86999512,1992.93005371,nan,nan,nan,nan,nan,nan,931.75,2050.5,279560.0,4570812.0,9.68862990336e+11,1.75999999046,12.6300001144,'',nan,nan,'',nan,nan,nan,157.320007324,nan,nan,nan,nan,''
