rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ticker,current_price,date,trade_time,record_time,gain_loss_currency,gain_loss_percent,previous_close,open,current_bid_price,current_bid_volume,current_ask_price,current_ask_volume,days_range_low,days_range_high,fiftytwo_week_range_low,fiftytwo_week_range_high,current_volume,avg_volume,market_cap,beta,eps,earnings_date,forward_dividend_and_yield_currency,forward_dividend_and_yield_percentage,ex_dividend_date,one_year_target_est,net_assets,nav,pe_ratio,yield_,ytd_return,beta_3y,expense_ratio_net,inception_date
1534858146609217882,,0,,1534858143,703932046,"""0""","""AMZN""",1876.70996094,"""2018-08-21""","""At close","""06",-5.51000022888,-0.289999991655,1882.2199707,1890.56994629,nan,nan,nan,nan,nan,nan,931.75,1925.0,2723867.0,4172596.0,9.15347996672e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,148.630004883,nan,nan,nan,nan,''
1534858203425733089,,0,,1534858202,583306074,"""1""","""AMZN""",1876.70996094,"""2018-08-21""","""As of  4","""06",-5.51000022888,-0.289999991655,1882.2199707,1890.56994629,nan,nan,nan,nan,nan,nan,931.75,1925.0,2723867.0,4172596.0,9.15347996672e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,148.630004883,nan,nan,nan,nan,''
1534858265012888908,,0,,1534858261,392061948,"""2""","""AMZN""",1878.09985352,"""2018-08-21""","""As of  9","""06",1.3898999691,0.070000000298,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,85953.0,4172596.0,9.16026032128e+11,1.61000001431,12.626999855,'',nan,nan,'',nan,nan,nan,148.740005493,nan,nan,nan,nan,''
1534858379777698040,,0,,1534858379,49917936,"""4""","""AMZN""",1881.0,"""2018-08-21""","""As of  9","""06",4.28999996185,0.230000004172,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,130093.0,4172596.0,9.17441019904e+11,1.61000001431,12.626999855,'',nan,nan,'',nan,nan,nan,149.0,nan,nan,nan,nan,''
1534858438822535037,,0,,1534858437,879314899,"""5""","""AMZN""",1883.67004395,"""2018-08-21""","""As of  9","""06",6.96010017395,0.370000004768,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,152732.0,4172596.0,9.18743023616e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,149.179992676,nan,nan,nan,nan,''
1534858497578571081,,0,,1534858496,701572895,"""6""","""AMZN""",1880.30004883,"""2018-08-21""","""As of  9","""06",3.58999991417,0.189999997616,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,177337.0,4172596.0,9.1709898752e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,148.910003662,nan,nan,nan,nan,''
1534858556332582950,,0,,1534858555,523087978,"""7""","""AMZN""",1881.57995605,"""2018-08-21""","""As of  9","""06",4.86999988556,0.259999990463,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,194378.0,4172596.0,9.17724004352e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,149.009994507,nan,nan,nan,nan,''
1534858615159996986,,0,,1534858614,345733880,"""8""","""AMZN""",1881.79003906,"""2018-08-21""","""As of  9","""06",5.07999992371,0.270000010729,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,206284.0,4172596.0,9.17825978368e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,149.029998779,nan,nan,nan,nan,''
1534858673903260946,,0,,1534858673,126069068,"""9""","""AMZN""",1881.75,"""2018-08-21""","""As of  9","""06",5.03999996185,0.270000010729,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,214559.0,4172596.0,9.17806972928e+11,1.61000001431,12.626999855,'',nan,nan,'',nan,nan,nan,149.029998779,nan,nan,nan,nan,''
1534858733115128993,,0,,1534858731,995300054,"""10""","""AMZN""",1883.12182617,"""2018-08-21""","""As of  9","""06",6.41190004349,0.340000003576,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,227710.0,4172596.0,9.18476029952e+11,1.61000001431,12.626999855,'',nan,nan,'',nan,nan,nan,149.130004883,nan,nan,nan,nan,''
1534858791713665962,,0,,1534858790,819200038,"""11""","""AMZN""",1882.82995605,"""2018-08-21""","""As of  9","""06",6.11999988556,0.330000013113,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,237725.0,4172596.0,9.183330304e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,149.11000061,nan,nan,nan,nan,''
1534858850377253055,,0,,1534858849,643486022,"""12""","""AMZN""",1880.5,"""2018-08-21""","""As of  9","""06",3.78999996185,0.20000000298,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,257244.0,4172596.0,9.17197029376e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,148.929992676,nan,nan,nan,nan,''
1534858909342623949,,0,,1534858908,443697929,"""13""","""AMZN""",1881.72998047,"""2018-08-21""","""As of  9","""06",5.01999998093,0.270000010729,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,281656.0,4172596.0,9.17797011456e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,149.020004272,nan,nan,nan,nan,''
1534858968247016906,,0,,1534858967,291304111,"""14""","""AMZN""",1881.51000977,"""2018-08-21""","""As of  9","""06",4.80000019073,0.259999990463,1876.70996094,1880.0,nan,nan,nan,nan,nan,nan,931.75,1925.0,295494.0,4172596.0,9.17689991168e+11,1.61000001431,12.6300001144,'',nan,nan,'',nan,nan,nan,149.009994507,nan,nan,nan,nan,''
